,plate,mjd,fiberid,z,subclass,e_bv_sfd,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,neiii_3869_flux,oii_3726_flux,oii_3729_flux,h_alpha_eqw,nii_6584_eqw,psfMag_g,psfMag_z
136,2371,53762,90,0.07232449,b'STARBURST',0.03751729,404.0322,119.4767,392.9851,30.55118,14.64511,51.5834,36.29004,29.30904,159.1163,186.4711,-46.63268,-4.059955,18.8315,18.37985
137,2367,53763,607,0.04246816,b'STARFORMING',0.02315815,380.6655,108.4294,55.09271,126.6385,15.27922,79.01828,56.00907,14.31774,119.8427,112.575,-25.72726,-8.280814,19.25824,18.28462
138,2366,53741,233,0.1284529,b'STARBURST',0.02711567,1162.844,266.8571,232.2552,317.4628,41.39228,199.5611,133.5273,15.44832,279.6005,289.776,-79.14462,-21.64967,19.32219,18.51924
139,2360,53728,145,0.05142702,b'STARBURST',0.0308437,749.1693,224.0342,602.1376,86.17979,18.93751,109.1131,75.91595,40.09478,276.6066,357.881,-143.3315,-16.27233,19.54029,19.3305
140,2368,53758,522,0.1431917,b'STARFORMING',0.03503519,433.2208,110.0109,139.5687,233.9251,18.94106,72.08653,58.63744,13.54346,53.34981,69.03881,-34.27707,-18.00985,19.41971,17.96902
141,2364,53737,441,0.03577276,b'STARBURST',0.03189645,1024.17,310.0126,1008.289,83.46758,19.72606,92.65524,73.97403,77.27292,418.1281,462.19,-140.9682,-11.74833,19.03225,18.72619
142,2364,53737,373,0.2074474,b'STARBURST',0.04095119,690.9174,174.497,228.0148,186.8211,25.33894,90.5052,71.09777,12.40413,165.1848,165.1183,-148.0853,-38.67574,19.79106,18.98499
143,2352,53770,438,0.0867141,b'STARBURST',0.02071213,1259.443,250.0931,280.6738,569.4477,34.59996,178.7233,134.4494,31.38924,87.62888,134.6085,-49.07679,-22.15143,18.62574,17.48318
144,2352,53770,424,0.08087002,b'STARBURST',0.0215635,333.8144,108.0033,205.642,48.51649,11.25088,62.37507,41.37862,17.71739,149.6357,160.5852,-45.50635,-6.764486,19.28131,18.79999
145,2352,53770,431,0.1020009,b'STARBURST',0.02092066,942.2463,264.5555,237.4948,261.7408,27.26022,172.8194,120.17,18.48417,273.6386,313.0526,-85.50233,-23.90427,18.90023,18.35652
146,2358,53797,587,0.03042687,b'STARFORMING',0.02011185,536.3184,168.3224,197.2279,105.7786,20.72687,125.6041,81.58469,23.27789,255.9239,302.2414,-32.6315,-6.300073,18.3839,17.81852
147,2359,53826,160,0.07156607,b'STARBURST',0.02037659,868.1468,223.9096,243.43,203.3958,23.44998,152.2554,114.0756,16.28262,236.4365,283.5081,-85.25111,-20.21579,18.89305,18.46336
148,2350,53765,540,0.06164011,b'STARBURST',0.0362664,433.5302,134.0904,234.165,79.00196,15.09677,79.52188,58.84422,18.60282,170.5338,209.5451,-48.7681,-9.069509,19.08909,18.30516
149,2398,53768,241,0.038833,b'STARBURST',0.09295119,2131.917,583.7028,1095.463,389.3289,59.52406,325.9404,233.9414,83.3057,590.1333,642.3214,-161.3365,-30.08307,19.54018,18.27515
150,2373,53768,488,0.02878956,b'STARFORMING',0.03635069,1127.818,296.3895,123.955,369.0719,38.89064,237.9748,161.7024,24.63959,322.321,293.1515,-32.08884,-10.54959,18.1671,16.9015
151,2373,53768,412,0.02857722,b'STARFORMING',0.03415766,1922.846,351.2087,149.5376,1083.323,51.64955,305.1223,241.8845,34.66727,149.6109,119.8128,-42.0792,-23.95742,17.85671,16.28666
152,2373,53768,423,0.1109326,b'AGN',0.02931378,122.8238,22.23437,220.5496,138.8754,21.3231,52.58363,35.5401,20.52894,37.41136,55.85772,-6.958393,-7.812156,19.00831,17.3861
153,2373,53768,185,0.1285326,b'AGN',0.0290301,122.6582,35.23553,199.3029,132.236,15.34002,43.98489,25.94298,20.45815,54.32476,48.72547,-9.554823,-10.2118,19.3712,17.8624
154,2373,53768,253,0.1763888,b'STARBURST',0.02952207,457.6573,145.4875,251.3785,81.33125,23.73689,87.14684,61.7785,21.26758,201.9674,292.3217,-118.6607,-18.68084,19.40815,18.83658
155,2376,53770,581,0.05263592,b'STARBURST',0.02420477,655.2855,195.8622,264.2039,144.9707,21.07597,117.8189,88.12953,14.51199,252.1443,282.6326,-62.85289,-13.99152,18.94929,18.31358
156,2368,53758,546,0.02754784,b'STARBURST',0.03567495,463.9179,137.2482,396.4445,48.3527,8.609579,59.58134,45.71513,29.91847,175.5611,210.9947,-50.96643,-5.28725,19.06732,18.52781
157,2369,53733,624,0.03113677,b'STARFORMING',0.02654777,468.4178,148.7114,328.8694,51.44962,16.5808,84.20338,54.59516,34.95118,257.2118,282.8057,-37.84413,-4.044774,18.74206,18.49725
158,2371,53762,35,0.11757,b'AGN',0.03627316,227.106,56.58575,184.8362,169.1136,32.18747,59.78402,58.32378,27.12589,58.41132,50.44604,-24.28669,-17.22433,19.67968,18.20557
159,2371,53762,101,0.1275437,b'STARBURST',0.03838579,2227.43,512.5848,252.4155,745.2855,51.74314,293.9375,237.572,18.83564,330.6773,321.3512,-104.8263,-35.23906,18.16513,17.43848
160,2376,53770,93,0.08768614,b'STARBURST',0.02807021,688.4318,219.295,423.6393,92.43365,21.64328,113.8496,84.191,32.90409,294.0679,326.3885,-79.13201,-10.40318,18.77797,18.41718
161,2376,53770,257,0.07949401,b'STARBURST',0.02969564,855.4667,258.5037,832.4773,79.07693,23.88815,99.02899,67.03235,65.11208,306.6898,394.0644,-123.5809,-12.59779,19.03041,18.70424
162,2373,53768,206,0.04435311,b'STARBURST',0.03828614,1064.897,335.6761,797.3911,115.5102,27.85132,146.2747,101.6742,44.60917,411.095,448.0566,-85.00222,-9.807193,18.19819,18.09945
163,2372,53768,11,0.04436298,b'STARBURST',0.03828614,1147.224,360.1464,870.2379,126.2743,30.09418,156.8669,112.596,57.87946,471.418,500.7566,-88.49805,-9.743255,18.19819,18.09945
164,2369,53733,210,0.1053409,b'STARFORMING',0.03438177,361.2364,103.4929,79.43733,168.1795,20.94193,89.02711,65.34007,14.37757,99.4191,107.323,-28.75262,-13.31103,19.10353,17.73762
165,2368,53758,56,0.1758309,b'STARFORMING',0.03261916,377.7357,97.19827,200.687,178.3109,19.94158,69.04527,43.36886,25.14693,113.3933,129.4163,-56.5761,-25.9464,19.53102,18.53663
166,2352,53770,86,0.1189234,b'STARBURST',0.02280251,597.361,174.1679,297.567,104.6962,20.03651,95.70658,67.90331,19.72927,213.0257,204.7146,-154.8499,-30.41203,19.78279,19.03914
167,2352,53770,91,0.03532891,b'STARBURST',0.02351035,2106.288,583.2709,1252.93,415.3022,79.77856,327.8074,234.3966,80.73958,772.5692,777.7773,-84.52349,-16.92907,17.82071,17.19334
168,2367,53763,414,0.06382728,b'STARBURST',0.02009181,996.3804,273.4336,492.128,145.8629,34.16918,169.7418,122.5163,29.39018,340.7258,334.9947,-101.5846,-14.82385,19.10614,19.05482
169,2367,53763,526,0.1909411,b'STARBURST',0.02179805,768.5634,172.5987,177.264,214.0478,21.79077,122.0753,87.10475,13.11903,152.246,167.627,-113.0838,-31.70863,19.80817,18.88739
170,2367,53763,504,0.04213764,b'STARBURST',0.02076566,771.1891,219.7327,257.5226,163.1396,18.45905,121.8826,89.6396,17.69243,239.1916,304.078,-68.1665,-14.63023,19.35216,18.70299
171,2367,53763,475,0.05847536,b'STARBURST',0.02310034,1118.773,328.7395,794.4319,206.3203,15.32729,99.23466,79.38335,56.12894,328.4723,315.5878,-222.3709,-41.21221,19.35873,18.90705
172,2366,53741,471,0.03980722,b'AGN',0.02193927,353.7267,88.30163,814.3948,421.6348,45.58994,98.53715,96.82744,65.39305,111.8316,83.55469,-8.6614,-10.18719,18.60102,17.07947
173,2366,53741,438,0.1107724,b'AGN',0.02094426,177.2495,43.70679,424.3897,172.0582,21.97684,60.39902,49.10109,39.9018,64.53755,75.93733,-12.06949,-11.70086,19.66006,17.78089
174,2365,53739,547,0.038133,b'STARBURST',0.02485297,625.2886,201.7636,952.3394,29.40504,11.26438,54.07027,36.72427,68.50114,185.1171,185.5565,-187.2464,-2.147079,20.04603,20.06049
175,2366,53741,341,0.03783877,b'STARBURST',0.02487408,749.3318,233.5604,628.6708,61.2327,20.5192,107.8169,76.36089,37.06326,293.1549,339.4107,-151.9521,-12.38646,19.93319,19.99527
176,2365,53739,478,0.04444696,b'STARBURST',0.02661297,696.2447,211.5382,277.1947,132.1772,17.60194,134.6189,91.91013,21.09289,244.3051,304.499,-54.1502,-10.53926,19.04764,18.77377
177,2365,53739,352,0.07843884,b'STARBURST',0.02305923,1943.698,477.3649,534.6007,722.3902,69.02021,304.776,249.5219,34.86049,475.7465,502.9674,-105.5529,-39.61596,18.53511,17.83823
178,2367,53763,317,0.06435942,b'STARBURST',0.02097091,775.4089,201.4225,225.5588,171.8988,28.52701,145.9019,106.5794,24.22369,209.5559,208.695,-52.33972,-11.43527,19.33619,18.53618
179,2367,53763,109,0.05561992,b'STARBURST',0.02544988,1284.547,354.6151,695.2109,471.9509,22.75117,116.0591,121.2444,30.56868,320.4991,253.2553,-113.2503,-40.5056,18.7249,18.03073
180,2367,53763,106,0.06620249,b'STARBURST',0.02725533,428.3738,128.1722,209.0842,68.79217,20.62173,83.37915,57.41161,20.22779,169.1012,199.5485,-55.55606,-9.511077,19.48179,18.95454
181,2365,53739,212,0.1990829,b'AGN',0.0215304,544.5486,132.466,505.967,308.9993,36.07738,95.80939,77.02181,36.45402,94.8991,98.06921,-49.84102,-25.51706,19.56866,18.46882
182,2364,53737,66,0.2095839,b'STARBURST',0.02580249,567.1884,144.7203,93.4323,297.5622,29.70419,89.13161,74.28329,15.51567,121.5214,97.11671,-41.42778,-21.23512,18.58777,17.86312
183,2362,53759,335,0.05596935,b'STARBURST',0.02704572,378.2731,123.4854,155.2897,76.79391,10.16085,74.25541,50.88095,17.70227,183.6788,209.3945,-63.41533,-13.39725,19.78419,19.22512
184,2361,53762,523,0.04479902,b'STARBURST',0.03223383,2771.27,878.9375,3522.059,200.7907,42.08358,220.4342,163.2723,227.1694,909.5295,1028.609,-392.377,-29.09583,18.54085,18.71022
185,2363,53763,440,0.07857868,b'STARBURST',0.03034218,483.0475,142.5963,249.4001,89.01173,21.38465,90.50432,66.84672,17.62082,173.8587,204.2317,-52.18635,-9.838873,19.13957,18.52657
186,2362,53759,502,0.07606132,b'BROADLINE',0.02345468,377.0576,102.8117,681.6256,385.0452,32.66796,85.08205,78.10542,63.5468,104.1848,83.70168,-11.28738,-12.06202,18.69159,17.12556
187,2362,53759,508,0.0612307,b'STARFORMING',0.02263326,286.6292,89.7636,205.5923,28.73025,13.32401,52.26115,36.33579,24.20424,173.8973,226.0814,-24.73423,-2.518817,18.50611,18.39332
188,2362,53759,429,0.1557952,b'STARBURST',0.02377901,1324.252,322.7175,190.0702,446.6943,35.75155,194.4505,143.1851,15.1389,283.2388,310.3232,-80.77092,-28.08604,18.65462,17.90644
189,2360,53728,462,0.05439992,b'STARBURST',0.03667492,672.0604,202.6045,282.953,150.4728,21.58197,128.1269,85.39279,25.8764,279.1034,345.0648,-51.37471,-11.50805,18.86614,18.42287
190,2362,53759,585,0.1121233,b'AGN',0.02497606,133.9678,25.89706,297.9019,111.1453,16.31485,34.65219,29.08868,36.57696,36.57865,20.69185,-13.75915,-10.28412,19.85892,18.3125
191,2362,53759,261,0.08879597,b'STARBURST',0.02061619,409.2024,124.1025,230.7927,76.63705,12.67247,72.92525,48.65838,13.21439,187.8326,214.9161,-51.49438,-10.18159,19.30706,18.8906
192,2361,53762,304,0.03090381,b'STARBURST',0.03763581,1754.826,541.1593,1629.512,170.2045,37.24548,189.9507,135.6995,121.473,629.3741,710.9741,-166.9405,-16.56087,18.67637,18.56953
193,2364,53737,142,0.0382866,b'STARBURST',0.03159619,961.9423,267.0113,346.4959,200.3114,32.5812,197.6971,135.767,32.02122,385.5012,441.4665,-74.72503,-15.40559,18.95774,18.4149
194,2364,53737,259,0.1333581,b'AGN BROADLINE',0.03218649,602.5744,104.2953,324.0128,480.6634,60.01937,157.9433,143.6265,31.64601,85.71239,164.1505,-23.05402,-17.6081,18.99282,17.08899
195,2363,53763,73,0.02716332,b'STARBURST',0.02590056,1735.804,563.4504,1649.736,179.0545,23.19767,161.8622,109.9136,105.0233,549.163,574.2111,-123.2376,-12.69455,18.17847,18.10836
196,2362,53759,217,0.0345609,b'STARBURST',0.0219548,918.2317,294.3384,755.7239,84.85904,23.48795,138.7804,93.27655,72.42571,432.9915,445.8026,-131.2195,-12.57207,19.41559,19.33433
197,2369,53733,363,0.070316,b'STARBURST',0.0337164,785.9023,229.8865,172.1891,190.9047,27.09167,158.5273,112.5009,18.4409,259.2824,265.6103,-62.36841,-15.2111,18.91048,18.54469
198,2364,53737,55,0.2078686,b'STARBURST',0.02994388,525.387,142.7447,181.1275,147.8041,15.5068,84.66513,63.16503,13.06399,163.7263,184.5742,-96.14399,-27.83195,19.96043,18.97468
199,2364,53737,324,0.04496368,b'STARBURST',0.03249254,2042.447,599.0989,607.13,407.9229,30.9164,279.49,207.6272,27.01867,641.1216,655.3857,-141.3367,-28.17975,18.5902,18.12619
200,2363,53763,376,0.1117477,b'STARBURST',0.02892729,700.5789,194.5568,386.201,100.2771,34.55882,111.0589,82.92369,25.81106,249.3396,305.6386,-76.68149,-11.27774,18.98356,18.2768
201,2367,53763,487,0.06323266,b'STARBURST',0.02163373,1346.784,382.2336,269.0846,349.5024,29.84311,226.2258,159.4785,24.5609,383.3561,456.0078,-87.29628,-23.29459,18.63668,18.2381
202,2366,53741,394,0.0568984,b'AGN',0.01963885,120.522,37.35361,249.7245,70.14965,16.82249,39.51659,34.78987,25.79798,53.08114,45.37089,-10.8399,-6.602395,19.43511,18.11325
203,2365,53739,510,0.1239963,b'STARFORMING',0.02907037,167.5527,45.43408,77.99183,73.90182,9.503534,26.32969,21.32913,11.18332,38.79481,60.05235,-17.96406,-6.017,19.62556,18.34167
204,2365,53739,483,0.06515833,b'STARBURST',0.02668149,2885.03,484.0197,1264.029,1828.901,134.6404,413.633,336.5936,111.105,258.5144,168.2675,-72.50043,-43.77308,17.91468,16.69555
205,2365,53739,497,0.06534749,b'STARBURST',0.0265319,4593.163,1250.832,2312.936,861.3846,105.3214,603.7523,430.8569,131.811,1466.183,1446.09,-125.8337,-23.4933,17.57483,17.21085
206,2364,53737,435,0.05239857,b'STARBURST',0.02950788,1147.409,346.475,1102.517,76.0069,37.94762,138.9623,101.1359,85.32578,465.9442,577.5715,-112.2843,-7.696286,18.90928,18.73159
207,2363,53763,453,0.1295402,b'STARBURST',0.02674571,674.0754,193.1955,364.33,125.2613,14.85404,68.80105,51.31464,16.12532,196.8706,176.6297,-139.2048,-26.18343,19.50607,18.81557
208,2362,53759,468,0.03962648,b'STARFORMING',0.02831728,2173.579,531.8741,795.3553,1513.288,147.4134,453.5137,388.9207,134.1552,584.0238,481.7617,-30.61422,-20.37172,17.36438,16.19532
209,2362,53759,223,0.06991213,b'STARBURST',0.02435651,512.9363,150.1488,131.6242,120.7567,13.21578,92.46539,66.91331,18.34777,169.1818,212.7136,-66.1389,-15.51484,19.71403,18.99142
210,2362,53759,220,0.09438029,b'STARBURST',0.02351407,319.851,96.81743,125.2841,62.09964,9.30197,60.45369,44.24836,12.94543,132.4865,158.2095,-52.55091,-10.23732,21.00577,19.24601
211,2357,53793,359,0.05420863,b'STARFORMING',0.03349577,584.1372,151.299,234.1865,323.5749,23.65219,135.3221,112.0799,26.846,156.6226,138.9497,-21.51763,-11.68391,18.33151,17.23659
212,2349,53734,384,0.1399787,b'AGN',0.01701635,195.6946,48.52583,336.4199,181.7926,16.82613,37.23545,40.12471,25.3639,40.0198,29.91714,-13.85414,-12.52114,19.69416,17.85926
213,2346,53734,419,0.05225527,b'STARBURST',0.02953454,935.8055,285.5081,718.1744,96.98491,29.06624,141.8638,103.322,55.40343,415.3957,494.6717,-81.7151,-8.234251,18.75286,18.36133
214,2343,53735,388,0.04462159,b'STARBURST',0.03580325,618.6805,183.348,207.1219,124.9206,19.57122,122.9196,84.82107,17.65176,241.5935,260.3447,-56.88535,-11.52213,19.31406,18.73989
215,2357,53793,618,0.03064821,b'STARBURST',0.01892739,837.9551,240.1798,414.5801,148.7492,24.1403,139.2522,93.41902,29.63931,324.3662,405.3312,-42.69747,-7.808703,18.49469,17.83779
216,2357,53793,563,0.04683553,b'STARBURST',0.02087608,916.5453,288.314,802.9274,81.95786,34.35596,138.6838,98.3266,60.40862,406.1703,559.0671,-95.39367,-9.046114,18.81205,18.61865
217,2355,53792,424,0.03026618,b'STARBURST',0.03035346,361.2719,108.9424,222.2557,40.17677,13.07923,63.38437,45.44992,16.81464,160.5246,176.162,-54.74746,-6.594258,22.41965,22.82726
218,2355,53792,421,0.02986979,b'STARFORMING',0.02995721,2292.257,562.418,1049.803,1288.434,130.0626,383.2413,297.8272,167.1122,448.3431,496.3947,-28.83688,-14.91723,17.19425,16.16652
219,2355,53792,381,0.04385414,b'STARBURST',0.03094621,458.9323,143.9574,350.8265,51.10311,11.55942,72.72376,49.83311,30.57628,211.804,222.4043,-50.96453,-5.850197,19.34224,18.95375
220,2352,53770,635,0.05373794,b'AGN',0.02547179,373.4854,94.25156,283.1768,273.3235,25.6516,98.44275,91.94008,38.27545,97.87848,82.46653,-23.94604,-17.31362,19.04042,17.98587
221,2355,53792,351,0.103684,b'AGN',0.02440787,150.404,42.06321,407.3121,85.45484,21.09449,38.04837,31.27496,43.0083,91.69422,88.51474,-11.44504,-6.248742,19.44525,17.81982
222,2352,53770,583,0.1406412,b'AGN',0.02424903,125.305,30.41881,230.972,133.3327,19.71721,50.88079,45.20739,17.49571,52.4538,44.1564,-22.04864,-23.00848,20.5616,19.2773
223,2349,53734,594,0.2252672,b'STARBURST',0.01729835,974.7366,247.7931,448.4179,280.8824,44.30201,127.0077,113.0385,29.25981,309.9084,276.3587,-219.2262,-63.66826,19.63201,19.12011
224,2349,53734,80,0.07862559,b'STARBURST',0.01707718,928.1096,257.6441,618.935,138.7666,22.33989,126.6221,85.69092,34.0215,258.7581,362.0312,-106.3105,-16.71371,19.05826,18.83293
225,2352,53770,244,0.08348765,b'STARBURST',0.02232563,1597.475,414.0084,279.547,524.4038,33.33945,259.1064,184.6081,19.67959,381.9802,301.7173,-86.57177,-28.37546,18.52013,17.7961
226,2349,53734,36,0.1093491,b'STARBURST',0.01996604,1147.47,293.5352,317.7015,289.8402,34.80445,189.202,140.5014,23.18612,329.2533,333.7976,-85.21009,-21.62706,18.73519,18.05042
227,2349,53734,610,0.2317282,b'STARBURST',0.02218231,383.2012,89.68247,149.967,243.5081,46.57026,126.3776,111.1446,25.50329,112.8374,165.4465,-45.96704,-25.66225,19.78951,18.3953
228,2349,53734,409,0.0844311,b'STARBURST',0.02083588,911.3241,249.3706,222.4349,383.4883,26.86205,174.8143,135.6079,18.38647,223.5058,225.3026,-55.31545,-23.18197,18.44958,17.5547
229,2357,53793,343,0.1116864,b'STARBURST',0.0363963,950.7052,258.2276,211.3838,288.3101,25.73383,152.3526,113.5113,19.95965,229.0231,320.3076,-70.95583,-21.92827,18.9255,18.26744
230,2355,53792,579,0.1059782,b'STARFORMING',0.03091578,483.4413,126.9157,120.4452,200.7388,17.2455,84.08723,61.66109,16.20806,103.6018,111.176,-35.66053,-15.77777,18.64994,17.97539
231,2355,53792,477,0.1290046,b'AGN',0.02778483,157.7447,39.10847,369.8507,110.4527,21.97087,50.45997,48.94612,39.27478,79.86595,72.84914,-11.43012,-8.163204,19.3637,17.69563
232,2355,53792,436,0.07594422,b'STARBURST',0.03443273,1441.623,406.0245,576.1383,483.2029,26.00164,128.603,117.421,26.14984,454.1059,295.4276,-145.2541,-47.70964,18.47394,18.04935
233,2355,53792,314,0.03738518,b'STARFORMING',0.03372954,278.4492,90.3534,115.5303,40.54629,13.33792,64.10787,45.90342,21.8522,159.8937,162.1601,-26.01928,-3.785999,18.97727,18.5007
234,2357,53793,153,0.1279451,b'STARFORMING',0.02146384,432.8867,118.4469,384.2384,237.0569,26.81742,108.139,81.8631,41.31315,148.4146,115.9282,-32.55817,-18.33612,19.0446,17.78845
235,2357,53793,105,0.1437089,b'STARBURST',0.01832211,659.0247,185.8986,170.0334,144.2853,14.40076,111.7883,79.47197,12.91666,185.2862,223.8479,-96.29864,-23.28037,19.15055,18.77952
236,2357,53793,171,0.1991879,b'STARBURST',0.02241472,599.6101,163.8359,303.6447,101.4878,15.24546,73.80467,54.57476,14.10857,193.7842,186.3062,-140.921,-26.84387,19.6241,18.98662
237,2359,53826,620,0.07212189,b'AGN',0.02113099,184.4916,46.03122,112.6249,93.46461,44.41838,70.94646,57.60684,20.26497,115.3289,115.5956,-11.82127,-6.26844,19.09602,17.51374
238,2359,53826,564,0.1289261,b'STARBURST',0.0208896,512.4967,142.0172,223.4194,109.999,12.13719,77.34681,54.88418,20.92431,171.8625,198.8093,-92.83645,-19.75107,19.14967,18.76066
239,2359,53826,382,0.1093348,b'STARBURST',0.01829824,1895.029,435.2573,180.5723,778.4766,33.0345,230.3214,195.8202,23.90434,187.2789,279.43,-68.9353,-27.67631,17.70556,16.94122
240,2358,53797,610,0.05358576,b'STARBURST',0.01600381,1565.987,411.3275,785.6364,232.2875,48.99351,249.783,180.2407,55.38826,603.793,590.9755,-104.1066,-15.63883,18.18405,17.86053
241,2341,53738,239,0.05054933,b'STARFORMING',0.02501427,323.4641,92.51285,120.7846,61.26049,9.621572,62.67015,46.19466,16.42569,148.9201,167.0425,-43.01208,-9.06784,19.57209,19.01151
242,2341,53738,274,0.05056312,b'STARBURST',0.02723679,571.3935,166.91,364.9717,65.16364,18.67753,90.02615,65.17371,29.63174,268.2753,275.0152,-66.86992,-7.707777,19.12026,18.75569
243,2359,53826,576,0.1652747,b'STARBURST',0.02449376,1298.813,373.6097,950.7392,193.6204,29.018,137.7671,109.5152,60.75488,401.8884,400.4681,-291.1688,-43.55579,19.40174,19.21786
244,2359,53826,369,0.06164423,b'STARBURST',0.02053598,652.2818,193.312,451.1288,75.32183,15.94087,91.76319,64.09766,27.18861,237.0708,261.489,-76.1321,-8.723345,18.85069,18.41979
245,2353,53794,428,0.06805392,b'STARBURST',0.02921406,1270.975,340.7491,297.8221,336.1112,42.82924,210.9131,165.9788,19.1453,398.2057,461.9697,-59.25895,-16.0738,18.03872,17.42263
246,2350,53765,616,0.1691955,b'AGN',0.03386291,187.5206,38.60495,129.3606,111.4053,14.70082,42.87519,39.94637,14.4771,48.34055,41.14409,-17.28625,-10.52641,19.88438,17.91408
247,2350,53765,571,0.05018587,b'STARBURST',0.04363723,622.0103,171.5542,234.183,207.5546,13.84969,101.9294,92.38461,17.81399,172.6222,151.4773,-68.82777,-23.08186,19.18223,18.15945
248,2359,53826,560,0.0453849,b'STARBURST',0.02200848,247.8074,76.87452,170.2168,26.72316,6.629719,40.94459,30.15404,20.22266,120.6387,139.3993,-51.15825,-5.040279,19.56657,19.46567
249,2358,53797,624,0.05377169,b'AGN',0.02110845,321.2743,58.73001,140.2216,271.4315,23.89271,102.2572,81.24409,24.83252,69.0439,68.91326,-10.55982,-8.62381,18.35509,16.84114
250,2356,53786,172,0.07707741,b'STARBURST',0.02050961,1781.927,530.377,2375.75,75.4681,34.97347,135.0487,105.4639,165.6873,473.7971,712.441,-291.7501,-13.38843,19.14512,19.08796
